date,maxtemp,mintemp,sunhour,totalsnow
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-08,12,5,8.9,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-09,11,3,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-10,11,3,8.9,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-11,10,1,8.9,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-12,8,0,8.9,0
2018-12-13,5,0,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-13,5,0,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-14,6,-1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-15,5,-1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-16,4,-2,8.0,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-17,6,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-18,7,-2,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-19,4,-1,6.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-20,5,0,8.8,1.9
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-21,6,-1,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-22,10,1,8.8,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-23,9,1,8.8,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-24,12,2,8.8,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-25,9,1,8.8,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-26,7,0,8.8,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-27,8,0,8.8,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-28,9,1,8.8,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-29,10,2,8.8,0
2018-12-30,12,2,8.9,0
2018-12-30,12,2,8.9,0
