BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
2544,377,2018,10,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115,1,Canceled
2545,167,2018,8,21,4,5,Meal Plan 1,0,Room_Type 1,3,0,Offline,0,0,0,96.9,2,Not_Canceled
2546,259,2018,11,12,2,5,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,72,0,Canceled
2547,160,2017,8,5,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.5,1,Not_Canceled
2548,44,2017,9,12,2,1,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,120.6,2,Not_Canceled
2549,103,2018,4,19,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,115,0,Canceled
2550,31,2018,10,9,2,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95,0,Not_Canceled
2551,150,2018,3,19,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,41.43,2,Not_Canceled
2552,44,2018,6,18,1,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,96.3,0,Not_Canceled
2553,103,2018,4,19,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,115,0,Canceled
2554,112,2018,6,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Canceled
2555,116,2018,5,12,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,109.65,1,Not_Canceled
2556,0,2018,8,2,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,73.81,0,Not_Canceled
2557,11,2018,11,1,1,5,Meal Plan 1,0,Room_Type 3,2,0,Corporate,0,0,0,110,1,Not_Canceled
2558,67,2018,3,5,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,57.83,1,Not_Canceled
2559,18,2018,12,9,3,7,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,75.99,0,Not_Canceled
2560,57,2018,6,10,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.67,1,Not_Canceled
2561,52,2018,5,27,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,108.11,2,Not_Canceled
2562,86,2018,4,17,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,107.95,1,Not_Canceled
2563,122,2018,3,27,2,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,86,0,Not_Canceled
2564,139,2018,7,11,1,4,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,116.45,0,Canceled
2565,245,2018,6,17,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,Canceled
2566,20,2018,9,25,2,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.5,1,Not_Canceled
2567,0,2018,3,1,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,4,65,0,Not_Canceled
2568,0,2017,9,8,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,124,0,Not_Canceled
2569,57,2018,8,29,3,8,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,123.55,0,Canceled
2570,76,2018,5,13,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,119.85,0,Canceled
2571,103,2018,4,6,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,96.05,0,Not_Canceled
2572,74,2018,10,19,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,101.87,2,Not_Canceled
2573,27,2018,10,10,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,144.9,0,Canceled
2574,26,2018,10,2,2,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,147,0,Canceled
2575,5,2018,4,18,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95,0,Canceled
2576,10,2018,3,7,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79,0,Canceled
2577,35,2017,11,2,1,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60,0,Not_Canceled
2578,184,2018,8,17,0,1,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,82.12,2,Canceled
2579,55,2017,9,9,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,100,0,Canceled
2580,1,2018,5,8,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,56.47,0,Not_Canceled
2581,44,2018,12,17,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,87.78,1,Not_Canceled
2582,122,2018,5,12,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,121.5,1,Not_Canceled
2583,0,2017,9,16,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,200,0,Not_Canceled
2584,247,2018,6,6,1,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,90,0,Not_Canceled
2585,180,2018,10,1,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,108.9,1,Canceled
2586,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89,0,Canceled
2587,1,2018,8,2,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,159,0,Not_Canceled
2588,112,2018,6,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Not_Canceled
2589,55,2018,3,19,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.5,1,Not_Canceled
2590,1,2018,7,5,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,104.72,1,Not_Canceled
2591,107,2018,11,6,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,117.28,0,Not_Canceled
2592,178,2018,8,1,1,4,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,137.25,1,Canceled
2593,122,2018,4,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85,0,Not_Canceled
2594,70,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,Not_Canceled
2595,223,2018,9,29,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,92.28,1,Not_Canceled
2596,377,2018,10,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115,1,Canceled
2597,3,2018,2,14,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,82,0,Not_Canceled
2598,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89,0,Canceled
2599,54,2017,11,18,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65,0,Not_Canceled
2600,273,2018,10,21,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.46,1,Not_Canceled
2601,207,2018,12,30,1,2,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,113.4,0,Not_Canceled
2602,158,2018,12,23,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.5,2,Not_Canceled
2603,266,2018,12,2,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75,0,Not_Canceled
2604,50,2018,5,21,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,0,Canceled
2605,23,2017,10,15,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65,0,Not_Canceled
2606,36,2018,5,21,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,116.1,1,Not_Canceled
2607,86,2018,12,24,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,119,2,Not_Canceled
2608,47,2017,12,16,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65,0,Not_Canceled
2609,0,2018,5,24,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,135,0,Canceled
2610,11,2018,11,5,2,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,106.35,1,Not_Canceled
2611,204,2018,8,26,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,73.65,0,Canceled
2612,115,2018,2,27,2,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75,0,Not_Canceled
2613,273,2018,5,13,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95,0,Canceled
2614,21,2018,5,29,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,130.9,0,Canceled
2615,65,2017,10,2,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100,0,Not_Canceled
2616,177,2018,10,30,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.9,0,Not_Canceled
2617,163,2018,6,5,2,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100,0,Canceled
2618,15,2018,11,19,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.67,2,Not_Canceled
2619,0,2018,10,10,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,1,95,0,Not_Canceled
2620,181,2018,10,11,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120,0,Canceled
2621,80,2018,11,19,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.6,1,Not_Canceled
2622,204,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100,0,Canceled
2623,101,2018,4,26,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.08,1,Not_Canceled
2624,3,2018,12,5,1,0,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,0,3,67,1,Not_Canceled
2625,162,2018,8,14,2,1,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,146.7,0,Canceled
2626,100,2018,6,28,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,130.5,2,Canceled
2627,8,2018,8,22,1,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,99.46,1,Not_Canceled
2628,193,2018,9,29,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.09,1,Canceled
2629,3,2018,4,24,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89,1,Not_Canceled
2630,7,2018,7,11,1,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,16,67,1,Not_Canceled
2631,124,2018,7,17,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,130.05,2,Not_Canceled
2632,256,2018,8,26,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,1,Not_Canceled
2633,99,2018,5,29,1,0,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,198.9,2,Not_Canceled
2634,26,2018,10,9,2,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,119,1,Canceled
2635,0,2018,7,12,0,1,Meal Plan 1,0,Room_Type 2,1,0,Online,0,0,0,0,0,Not_Canceled
2636,142,2018,8,9,0,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,130.5,1,Canceled
2637,42,2018,4,24,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,134.98,0,Canceled
2638,9,2018,1,17,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,83,1,Not_Canceled
2639,13,2017,9,11,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,95,1,Not_Canceled
2640,40,2018,2,21,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,62.29,2,Not_Canceled
2641,53,2018,6,19,2,1,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,117.9,1,Not_Canceled
2642,88,2017,10,5,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.2,0,Not_Canceled
2643,17,2017,10,5,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126,1,Not_Canceled
2644,124,2018,10,25,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.4,0,Canceled
2645,4,2017,12,31,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,127,2,Not_Canceled
2646,10,2017,9,3,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85,0,Not_Canceled
2647,8,2018,9,15,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,149,3,Not_Canceled
2648,96,2018,4,29,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,1,Canceled
2649,168,2018,8,1,1,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,130.05,0,Canceled
2650,21,2018,10,10,1,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,107,0,Not_Canceled
2651,100,2018,4,13,0,4,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,154.7,1,Canceled
2652,48,2018,2,27,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,86.3,1,Not_Canceled
2653,34,2018,4,12,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,99.9,0,Not_Canceled
2654,23,2018,1,2,2,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,87,0,Not_Canceled
2655,24,2017,12,5,2,1,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,50,0,Not_Canceled
2656,3,2018,7,21,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,67,0,Not_Canceled
2657,130,2018,9,29,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,139.5,2,Not_Canceled
2658,29,2017,12,30,2,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,84.67,0,Not_Canceled
2659,50,2018,1,14,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52,1,Not_Canceled
2660,3,2018,6,22,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,87.01,1,Not_Canceled
2661,27,2017,9,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,108,0,Not_Canceled
2662,10,2018,8,8,1,1,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,160,1,Not_Canceled
2663,0,2017,8,6,0,1,Meal Plan 1,1,Room_Type 1,1,0,Online,0,0,0,80,2,Not_Canceled
2664,180,2017,10,16,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70,0,Canceled
2665,208,2018,9,3,2,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,161.1,1,Canceled
2666,127,2018,7,27,0,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,139.95,2,Not_Canceled
2667,171,2018,8,30,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,111.59,0,Canceled
2668,99,2018,6,21,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.6,1,Canceled
2669,42,2018,4,29,1,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,143.1,2,Not_Canceled
2670,0,2018,2,27,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,89,0,Not_Canceled
2671,4,2018,4,6,0,1,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,156,0,Canceled
2672,73,2018,4,3,2,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,76.5,1,Not_Canceled
2673,0,2018,6,15,0,1,Meal Plan 1,0,Room_Type 1,1,0,Complementary,0,0,0,0,0,Not_Canceled
2674,0,2018,5,24,0,1,Meal Plan 1,0,Room_Type 5,2,0,Corporate,1,0,3,159,0,Not_Canceled
2675,3,2018,12,19,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.5,2,Not_Canceled
2676,96,2018,3,24,1,3,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,99.45,0,Not_Canceled
2677,0,2018,3,28,1,4,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,114,0,Not_Canceled
2678,19,2017,9,21,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,90.98,1,Not_Canceled
2679,217,2018,12,5,3,7,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,46.63,1,Not_Canceled
2680,34,2018,10,8,2,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,170.4,1,Canceled
2681,3,2018,12,5,1,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,79,0,Not_Canceled
2682,43,2018,5,18,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,149.4,1,Not_Canceled
2683,0,2017,8,9,2,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,96,0,Not_Canceled
2684,164,2017,10,2,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100,0,Not_Canceled
2685,22,2018,8,21,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,166,0,Canceled
2686,18,2017,10,3,2,5,Not Selected,0,Room_Type 1,1,0,Online,1,1,0,78.17,0,Not_Canceled
2687,265,2018,6,24,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112,1,Canceled
2688,1,2018,3,19,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129,0,Not_Canceled
2689,207,2018,10,4,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,108.9,2,Canceled
2690,210,2017,10,8,1,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,86,0,Canceled
2691,98,2018,7,24,2,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,137.7,2,Not_Canceled
2692,16,2018,3,3,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,88.8,2,Not_Canceled
2693,12,2018,6,8,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,121,1,Canceled
2694,105,2018,4,6,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,75,0,Canceled
2695,91,2018,9,30,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80,0,Not_Canceled
2696,166,2018,11,1,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110,0,Canceled
2697,323,2018,5,17,0,4,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112,1,Canceled
2698,108,2018,3,24,2,3,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,120,1,Not_Canceled
2699,54,2018,7,2,2,5,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,146.7,0,Canceled
2700,43,2018,1,14,0,3,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,86.75,1,Not_Canceled
2701,1,2018,4,12,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,119,1,Not_Canceled
2702,51,2018,12,5,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,108,2,Not_Canceled
2703,49,2018,2,6,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,84.45,2,Not_Canceled
2704,119,2018,3,18,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,55,0,Not_Canceled
2705,27,2018,2,28,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,130.92,1,Not_Canceled
2706,7,2018,3,14,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,124,1,Not_Canceled
2707,84,2018,9,4,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,125.1,2,Not_Canceled
2708,77,2018,9,2,1,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,2,Not_Canceled
2709,135,2018,10,5,0,4,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,123,1,Not_Canceled
2710,267,2018,9,30,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95,0,Canceled
2711,13,2018,11,29,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65,0,Not_Canceled
2712,1,2018,9,6,0,3,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,3,43,67,0,Not_Canceled
2713,141,2018,7,13,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,2,Not_Canceled
2714,34,2018,2,24,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.7,0,Canceled
2715,24,2018,12,13,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,68.07,0,Not_Canceled
2716,89,2018,4,10,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,1,Not_Canceled
2717,162,2018,7,14,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,112,1,Canceled
2718,48,2018,3,20,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.5,1,Not_Canceled
2719,113,2018,4,4,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,63.49,2,Not_Canceled
2720,168,2018,4,22,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85,0,Canceled
2721,39,2018,11,10,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,135,1,Not_Canceled
2722,133,2018,6,19,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,120,1,Not_Canceled
2723,156,2018,11,8,0,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,131.52,0,Canceled
2724,62,2018,3,19,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99,0,Canceled
2725,20,2018,7,29,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99,1,Not_Canceled
2726,8,2017,10,6,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65,0,Not_Canceled
2727,6,2018,5,10,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129,0,Canceled
2728,155,2018,7,17,2,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,137.7,2,Canceled
2729,63,2018,11,18,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,102.6,0,Canceled
2730,203,2018,8,10,0,3,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,105.3,1,Canceled
2731,66,2018,3,13,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.38,0,Canceled
2732,8,2017,8,18,1,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90,1,Not_Canceled
2733,134,2018,8,1,2,5,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,132.48,0,Canceled
2734,117,2018,4,29,0,2,Meal Plan 1,0,Room_Type 5,2,0,Online,0,0,0,99.85,0,Canceled
2735,45,2018,5,12,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,168.3,0,Not_Canceled
2736,10,2018,4,23,1,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,146,1,Canceled
2737,232,2018,8,17,0,4,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,81.82,1,Canceled
2738,85,2018,4,11,1,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.76,0,Not_Canceled
2739,8,2018,11,5,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,130,0,Not_Canceled
2740,1,2017,11,14,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,79,0,Not_Canceled
2741,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115,1,Canceled
2742,211,2018,10,21,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.76,0,Canceled
2743,15,2018,9,11,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,109,1,Not_Canceled
2744,11,2018,11,5,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,130,1,Canceled
2745,78,2018,3,25,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Canceled
2746,2,2018,8,17,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,100.1,2,Not_Canceled
2747,10,2018,6,29,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129,0,Canceled
2748,51,2017,10,28,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,62.21,0,Not_Canceled
2749,286,2018,10,16,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90,0,Canceled
2750,1,2017,10,6,0,3,Meal Plan 1,0,Room_Type 6,1,2,Online,0,0,0,221.33,2,Not_Canceled
2751,47,2018,6,18,2,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,150.3,2,Not_Canceled
2752,35,2018,8,7,2,2,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,154.1,2,Not_Canceled
2753,74,2018,12,26,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,102.6,1,Not_Canceled
2754,116,2018,2,28,2,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,61,0,Canceled
2755,230,2018,9,2,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.9,1,Not_Canceled
2756,62,2018,5,19,0,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,116.1,0,Not_Canceled
2757,1,2018,1,22,0,1,Meal Plan 1,0,Room_Type 4,1,0,Complementary,1,0,14,0,2,Not_Canceled
2758,184,2018,8,2,0,3,Meal Plan 1,1,Room_Type 1,2,1,Online,0,0,0,130.5,2,Canceled
2759,28,2017,9,19,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,116.56,2,Not_Canceled
2760,259,2018,12,28,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,131.43,2,Not_Canceled
2761,39,2018,9,18,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,Not_Canceled
2762,3,2018,1,11,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,5,66,0,Not_Canceled
2763,8,2017,11,7,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,82.39,1,Not_Canceled
2764,0,2018,4,20,0,1,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,0,2,65,0,Not_Canceled
2765,55,2018,7,7,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,79,0,Not_Canceled
2766,11,2018,9,6,0,3,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,87.01,1,Not_Canceled
2767,19,2018,8,20,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,139,0,Canceled
2768,38,2018,6,9,0,2,Meal Plan 2,0,Room_Type 4,2,0,Online,0,0,0,141.68,1,Not_Canceled
2769,269,2018,12,29,2,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,70,0,Not_Canceled
2770,15,2018,2,11,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100,1,Not_Canceled
2771,0,2018,1,13,0,2,Meal Plan 1,0,Room_Type 1,1,0,Complementary,1,0,13,0,2,Not_Canceled
2772,33,2018,9,10,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,144.9,1,Not_Canceled
2773,204,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,90,0,Canceled
