,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,isCanceled,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online
8772,32,2018,10,15,2,1,0,2,0,0,0,0,161.33,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8773,60,2018,6,8,0,2,0,3,0,0,0,0,145.8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8774,15,2018,8,29,1,2,0,2,0,0,0,0,118.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8775,161,2018,3,25,1,2,0,2,0,0,0,0,130.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8776,10,2018,9,1,0,1,0,2,0,0,0,0,95.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8777,27,2017,9,30,0,2,0,2,0,0,0,0,108.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8778,13,2018,3,20,1,0,0,2,0,0,0,0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8779,101,2018,4,18,1,3,0,2,0,0,0,0,70.03,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8780,5,2017,9,2,0,1,0,1,1,0,0,0,60.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8781,106,2018,12,21,2,5,0,2,0,0,0,0,88.4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8782,59,2018,5,28,2,5,0,3,0,0,0,0,159.3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8783,60,2017,9,21,1,1,0,2,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8784,346,2018,9,13,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8785,279,2018,10,10,1,2,0,2,0,0,0,0,80.75,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8786,14,2017,10,15,0,2,0,1,0,0,0,0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8787,13,2018,10,26,0,1,0,1,0,0,0,0,90.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8788,49,2018,3,30,0,3,0,3,0,0,0,0,174.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8789,128,2018,7,7,0,3,0,2,0,0,0,0,103.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8790,0,2017,9,10,0,1,0,1,0,0,0,0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8791,103,2017,7,18,2,1,0,2,0,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8792,7,2018,2,12,1,2,0,2,0,0,0,0,87.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8793,346,2018,9,13,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8794,20,2018,7,28,0,2,0,2,0,0,0,0,122.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8795,155,2018,8,9,0,4,0,2,0,0,0,0,83.12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8796,12,2018,3,7,1,1,0,1,0,0,0,0,86.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8797,55,2017,12,31,0,3,0,1,0,0,0,0,62.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8798,157,2018,7,16,2,4,0,2,0,0,0,0,107.29,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8799,130,2018,6,9,0,2,0,3,0,0,0,0,159.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8800,4,2017,8,14,2,5,0,2,0,0,0,0,106.14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8801,271,2018,9,21,0,3,0,2,0,0,0,0,101.33,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8802,46,2018,3,28,1,3,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8803,221,2018,8,22,1,1,0,3,0,0,0,0,96.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8804,57,2018,12,8,0,3,0,2,0,0,0,0,82.44,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8805,118,2018,6,6,1,1,0,1,0,0,0,0,110.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8806,16,2018,2,3,1,4,0,2,0,0,0,0,74.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8807,202,2018,5,29,2,1,0,2,0,0,0,0,90.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8808,152,2018,8,10,0,2,0,2,0,0,0,0,114.3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8809,156,2018,8,23,0,2,0,2,1,0,0,0,121.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8810,4,2018,12,3,0,1,0,2,2,0,0,0,190.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8811,75,2018,10,30,2,0,0,2,0,0,0,0,105.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8812,16,2017,8,29,1,1,0,2,0,0,0,0,90.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8813,13,2017,11,8,2,5,0,2,0,0,0,0,90.95,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8814,30,2018,9,11,1,0,0,2,0,0,0,0,149.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8815,285,2018,10,3,1,3,0,2,0,0,0,0,100.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8816,84,2018,8,4,0,2,0,2,1,0,0,0,134.1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8817,92,2018,4,2,2,2,0,2,0,0,0,0,77.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8818,6,2018,6,7,0,5,0,2,0,0,0,0,213.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8819,235,2018,9,13,0,4,0,2,0,0,0,0,103.06,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8820,5,2017,12,14,1,3,0,2,0,0,0,0,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8821,275,2018,9,23,1,2,0,2,0,0,0,0,118.2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8822,101,2018,7,23,2,5,0,2,1,0,0,0,92.83,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8823,28,2017,9,30,0,2,0,2,0,0,0,0,105.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8824,103,2018,7,6,1,4,0,2,0,0,0,0,78.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8825,233,2018,10,14,1,2,0,2,0,0,0,0,90.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8826,106,2018,5,2,1,3,0,2,0,0,0,0,65.79,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8827,177,2018,8,16,0,2,0,2,0,0,0,0,94.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8828,1,2018,5,6,0,2,1,2,0,0,0,0,158.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8829,31,2018,10,3,1,1,0,2,1,0,0,0,116.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8830,237,2018,10,13,1,3,0,3,0,0,0,0,134.73,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8831,64,2018,8,6,1,1,0,2,0,0,0,0,154.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8832,47,2018,8,20,2,3,0,2,0,0,0,0,135.9,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8833,43,2018,7,1,1,2,1,2,0,0,0,0,126.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8834,48,2018,9,14,0,2,0,3,0,0,0,0,175.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8835,22,2018,5,20,0,2,0,2,0,0,0,0,140.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8836,31,2018,5,15,2,3,0,1,0,0,0,0,95.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8837,155,2018,7,17,2,5,0,2,0,0,0,0,101.88,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8838,5,2017,9,26,2,2,0,3,0,0,0,0,105.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8839,144,2018,5,25,1,4,0,2,0,0,0,0,92.55,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8840,33,2018,2,6,1,1,1,2,0,0,0,0,98.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8841,1,2018,4,1,0,1,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8842,91,2018,10,30,2,2,0,2,0,0,0,0,61.33,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8843,12,2018,11,9,0,4,0,1,0,0,0,0,120.06,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8844,181,2017,8,6,0,2,0,2,0,0,0,0,76.5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8845,105,2017,11,26,0,3,0,2,0,0,0,0,72.25,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8846,107,2018,8,17,0,1,0,2,0,0,0,0,81.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8847,2,2017,8,26,0,1,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8848,64,2017,10,1,2,4,0,1,0,0,0,0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8849,187,2018,9,12,1,4,0,2,0,0,0,0,152.15,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8850,0,2018,1,19,0,1,1,1,0,0,0,0,66.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8851,106,2018,10,7,1,2,0,2,0,0,0,0,118.8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8852,94,2017,12,3,0,2,0,2,0,0,0,0,72.25,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8853,1,2018,5,9,1,1,0,2,2,0,0,0,183.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8854,145,2018,10,22,1,1,0,2,0,0,0,0,153.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8855,14,2017,12,14,1,4,0,1,0,0,0,0,58.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8856,22,2017,11,17,0,1,0,1,0,0,0,0,62.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8857,57,2018,2,27,2,4,0,2,0,0,0,0,59.21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8858,3,2018,12,28,0,4,0,2,0,0,0,0,110.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8859,122,2018,4,15,0,2,0,2,0,0,0,0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8860,4,2018,10,7,0,2,0,2,1,0,0,0,151.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8861,37,2018,10,13,0,3,0,1,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8862,317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8863,115,2018,8,23,0,5,0,2,0,0,0,0,131.4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8864,39,2018,12,27,0,1,0,2,0,0,0,0,65.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8865,81,2018,1,29,1,2,0,2,0,0,0,0,66.37,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8866,0,2017,10,20,0,1,0,1,0,0,0,0,139.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8867,320,2018,8,18,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8868,88,2018,10,22,2,4,0,2,0,0,0,0,106.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8869,66,2018,9,8,1,3,0,2,0,0,0,0,149.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8870,57,2018,6,20,1,3,0,1,0,0,0,0,99.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8871,83,2018,7,23,2,1,0,2,0,0,0,0,97.54,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8872,10,2018,10,14,1,2,0,2,0,0,0,0,129.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8873,31,2017,10,24,2,2,0,3,0,0,0,0,120.42,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8874,7,2018,3,2,0,1,0,1,0,0,0,0,86.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8875,79,2017,12,19,2,1,0,2,0,0,0,0,70.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8876,35,2018,2,11,0,3,0,2,0,0,0,0,89.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8877,66,2018,6,17,1,2,0,2,0,0,0,0,126.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8878,150,2018,9,26,1,0,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8879,273,2017,7,17,0,2,0,2,0,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8880,35,2018,9,26,1,0,0,1,0,0,0,0,99.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8881,27,2018,6,9,0,1,0,2,0,0,0,0,120.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8882,110,2018,9,23,0,2,0,3,0,0,0,0,168.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8883,91,2018,9,4,2,0,0,3,0,0,0,0,168.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8884,285,2018,10,3,1,3,0,2,0,0,0,0,100.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8885,118,2018,6,2,0,3,0,2,0,0,0,0,116.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8886,125,2018,8,20,2,2,0,2,0,0,0,0,105.3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8887,0,2018,3,16,0,1,0,1,0,1,1,4,65.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8888,1,2018,6,15,0,4,1,2,0,0,0,0,150.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8889,27,2018,9,11,2,0,0,2,0,0,0,0,110.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8890,47,2017,12,16,0,1,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8891,14,2017,10,14,0,2,0,1,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8892,76,2018,7,25,1,1,0,2,0,0,0,0,63.75,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8893,176,2018,9,8,0,3,0,1,0,0,0,0,116.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8894,71,2018,6,14,0,3,0,1,0,0,0,0,120.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8895,101,2018,8,24,0,4,0,3,0,0,0,0,150.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8896,109,2018,11,17,0,3,0,2,0,0,0,0,90.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8897,55,2018,3,9,0,4,0,2,0,0,0,0,56.94,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8898,0,2017,8,28,0,1,0,1,0,0,0,0,96.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8899,126,2018,7,13,1,4,0,2,0,0,0,0,144.5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8900,56,2018,10,5,0,1,0,2,0,0,0,0,97.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8901,279,2018,10,12,0,3,0,2,0,0,0,0,110.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8902,61,2018,11,16,0,4,0,2,0,0,0,0,74.8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8903,3,2017,10,19,1,2,0,1,0,0,0,0,132.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8904,0,2018,2,17,0,1,0,2,0,1,3,12,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8905,0,2017,9,17,0,1,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8906,114,2018,7,1,1,2,0,1,0,0,0,0,75.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8907,87,2018,7,11,3,6,0,2,0,0,0,0,72.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8908,53,2018,7,10,2,1,0,2,0,0,0,0,100.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8909,225,2018,8,12,0,2,0,2,0,0,0,0,96.3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8910,221,2017,10,10,2,1,0,2,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8911,257,2017,7,1,0,2,0,1,0,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8912,8,2018,2,17,0,4,0,2,0,0,0,0,93.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8913,34,2017,9,15,0,1,0,1,0,0,0,0,65.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8914,193,2018,6,20,1,2,0,2,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8915,23,2018,12,30,2,3,0,2,1,0,0,0,119.36,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8916,119,2018,4,29,1,2,0,2,0,0,0,0,99.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8917,40,2018,2,14,2,5,0,2,0,0,0,0,77.23,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8918,14,2018,3,16,0,1,0,1,0,0,0,0,82.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8919,91,2018,7,13,0,4,0,2,0,0,0,0,118.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8920,41,2018,5,10,0,4,0,2,0,0,0,0,101.52,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8921,14,2018,11,14,1,2,0,1,0,0,0,0,88.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8922,317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8923,17,2017,12,28,1,3,1,2,0,0,0,0,136.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8924,301,2018,7,30,1,1,0,1,0,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8925,46,2018,5,22,1,0,0,2,0,0,0,0,116.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8926,0,2017,12,27,2,1,0,2,0,0,0,0,91.67,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8927,386,2018,10,23,2,0,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8928,349,2018,10,4,1,5,0,2,0,0,0,0,123.33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8929,79,2018,3,30,2,4,0,2,0,0,0,0,82.45,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8930,30,2018,11,2,4,9,0,1,2,0,0,0,186.22,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8931,68,2018,6,19,1,0,0,2,0,0,0,0,116.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8932,37,2018,3,7,1,3,0,2,0,0,0,0,83.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8933,7,2018,2,13,0,1,0,3,0,0,0,0,127.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8934,7,2018,8,26,1,2,0,1,0,0,0,0,147.73,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
8935,386,2018,10,23,2,0,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8936,1,2018,1,30,0,1,0,1,0,1,0,5,46.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8937,219,2017,9,4,1,2,0,1,0,0,0,0,76.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8938,111,2018,12,24,2,2,0,2,0,0,0,0,88.4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8939,56,2018,12,16,0,2,0,2,0,0,0,0,79.2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8940,93,2018,4,4,1,3,0,2,0,0,0,0,73.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8941,443,2018,4,29,0,1,0,2,0,0,0,0,65.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8942,83,2018,5,7,2,2,0,2,0,0,0,0,124.65,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8943,0,2018,1,7,0,1,0,1,0,0,0,0,45.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8944,170,2018,7,24,2,5,0,3,0,0,0,0,95.13,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8945,6,2018,4,21,0,3,0,2,0,0,0,0,88.51,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8947,0,2018,5,11,0,3,1,2,0,0,0,0,150.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8948,38,2018,3,4,0,2,0,2,0,0,0,0,73.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8949,181,2018,10,11,0,2,0,1,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8950,161,2018,5,22,2,1,0,2,0,0,0,0,114.3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8951,99,2017,10,30,2,2,0,2,0,0,0,0,65.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8952,146,2018,8,5,0,1,0,2,0,0,0,0,114.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8953,107,2018,12,21,2,5,0,2,0,0,0,0,76.69,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8954,21,2017,9,5,2,1,0,1,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8955,53,2018,11,13,2,4,0,2,0,0,0,0,88.4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8956,273,2018,5,13,1,2,0,2,0,0,0,0,95.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8957,241,2018,6,20,3,6,1,2,0,0,0,0,106.2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8958,176,2018,10,11,0,3,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8959,45,2018,1,23,1,1,0,2,0,0,0,0,79.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8960,20,2018,5,26,0,1,0,1,0,0,0,0,110.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8961,22,2018,2,2,0,2,0,2,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8962,113,2018,5,31,0,3,0,1,0,0,0,0,100.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8963,10,2018,1,30,2,6,0,2,0,0,0,0,79.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8964,91,2018,6,3,1,2,0,2,0,0,0,0,90.95,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8965,84,2018,9,9,0,2,0,1,0,0,0,0,149.4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8966,207,2018,12,30,1,2,0,2,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8967,58,2018,3,31,0,3,0,2,0,0,0,0,90.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8968,111,2018,8,11,0,2,1,2,0,0,0,0,123.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8969,45,2018,10,8,2,1,0,3,0,0,0,0,185.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8970,97,2017,8,19,0,1,0,2,0,0,0,0,76.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8971,52,2018,5,20,0,2,0,2,0,0,0,0,140.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8972,31,2018,2,8,1,2,0,1,0,0,0,0,72.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8973,72,2018,10,18,0,2,0,2,0,0,0,0,108.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
